player,team,xG,goals,shots,xG_per_shot,finishing_diff,shots_per_match
Alejandro Jesús Bran Flores,Costa Rica,0.027340762,0,1,0.027340762,-0.027340762,0.1
Alejandro López Sánchez,Celta Vigo,0.302908009,0,4,0.07572700225,-0.302908009,0.4
Alejandro Marañón Pérez,Real Murcia CF,0.02700462,0,1,0.02700462,-0.02700462,0.1
Alejandro Menéndez Díez,Sporting Gijón,1.401989854,2,18,0.07788832522222222,0.598010146,1.8
Alejandro Moreno Lopera,Real Betis,0.07721096999999999,0,2,0.038605484999999995,-0.07721096999999999,0.2
Alejandro Pozo Pozo,Mallorca,0.022541363,0,1,0.022541363,-0.022541363,0.1
Alejandro Pozuelo Melero,Real Betis,0.03857799,0,1,0.03857799,-0.03857799,0.1
Aleksandar Dragović,Austria,0.09287781,0,1,0.09287781,-0.09287781,0.1
Aleksandar Ignjovski,Eintracht Frankfurt,0.7440385030000001,0,9,0.08267094477777778,-0.7440385030000001,0.9
Aleksandar Katai,Deportivo Alavés,0.20530176,0,1,0.20530176,-0.20530176,0.1
Aleksandar Kolarov,Manchester City,3.3597412555,3,41,0.0819449086707317,-0.3597412554999999,4.1
Aleksandar Kolarov,Serbia,0.0498030075,1,2,0.02490150375,0.9501969925,0.2
Aleksandar Mitrović,Newcastle United,11.101336855,9,80,0.1387667106875,-2.1013368549999996,8.0
Aleksandar Mitrović,Serbia,5.261508529,3,36,0.14615301469444444,-2.2615085290000003,3.6
Aleksandar Pantić,Eibar,0.798220127,0,10,0.0798220127,-0.798220127,1.0
Aleksandar Pešić,Toulouse,1.742379672,2,15,0.1161586448,0.257620328,1.5
Aleksandar Tonev,Frosinone,0.972069906,0,32,0.0303771845625,-0.972069906,3.2
Aleksandar Trajkovski,North Macedonia,0.16933595099999998,0,6,0.028222658499999997,-0.16933595099999998,0.6
Aleksandar Trajkovski,Palermo,2.8223357965,3,39,0.07236758452564103,0.1776642035,3.9
Aleksandr Erokhin,Russia,0.41438267,0,3,0.13812755666666668,-0.41438267,0.3
Aleksandr Golovin,AS Monaco,0.133150189,0,3,0.04438339633333333,-0.133150189,0.3
Aleksandr Golovin,Russia,1.337506844,2,9,0.14861187155555555,0.662493156,0.9
Aleksandr Polukarov,Soviet Union U20,0.0490424455,0,2,0.02452122275,-0.0490424455,0.2
Aleksandr Samedov,Russia,0.158425576,0,2,0.079212788,-0.158425576,0.2
Aleksandra Zaremba,Costa Adeje Tenerife,0.393300256,0,5,0.0786600512,-0.393300256,0.5
Aleksey Miranchuk,Russia,0.190008424,1,2,0.095004212,0.809991576,0.2
Alen Halilović,Las Palmas,0.179464117,0,3,0.05982137233333334,-0.179464117,0.3
Alen Halilović,Sporting Gijón,4.54843305,3,59,0.07709208559322034,-1.5484330499999999,5.9
Alena Bienz,Köln,0.807628982,0,11,0.07342081654545454,-0.807628982,1.1
Alessandro Altobelli,Juventus W,0.16965719,0,3,0.05655239666666667,-0.16965719,0.3
Alessandro Bastoni,Italy,0.48709845,1,3,0.16236615000000001,0.51290155,0.3
Alessandro Diamanti,Atalanta,1.487439499,1,24,0.06197664579166667,-0.48743949899999994,2.4
Alessandro Diamanti,Watford,0.01821487,0,1,0.01821487,-0.01821487,0.1
Alessandro Florenzi,AS Roma,3.3557330405,7,48,0.06991110501041667,3.6442669595,4.8
Alessandro Frara,Frosinone,1.3313290850000001,2,12,0.11094409041666668,0.6686709149999999,1.2
Alessandro Gamberini,Chievo,0.432149815,0,4,0.10803745375,-0.432149815,0.4
Alessandro Gazzi,Torino,0.092421294,0,2,0.046210647,-0.092421294,0.2
Alessandro Longhi,Sassuolo,0.016313264,0,1,0.016313264,-0.016313264,0.1
Alessandro Matri,Lazio,2.702652703,4,12,0.22522105858333333,1.297347297,1.2
Alessandro Nesta,AC Milan,0.008990963,0,1,0.008990963,-0.008990963,0.1
Alessandro Piu,Empoli,0.174401031,0,3,0.058133677,-0.174401031,0.3
Alessandro Renica,Napoli,0.581953868,1,9,0.0646615408888889,0.41804613199999996,0.9
Alessandro Schöpf,Austria,0.03520636,0,1,0.03520636,-0.03520636,0.1
Alessandro Schöpf,Schalke 04,1.401212586,3,14,0.10008661328571429,1.598787414,1.4
Alessia Russo,Arsenal WFC,12.617559014,12,79,0.15971593688607594,-0.6175590139999994,7.9
Alessia Russo,England Women's,8.145929257,10,50,0.16291858514000002,1.8540707429999994,5.0
Alessia Russo,Manchester United,1.647311641,2,9,0.18303462677777776,0.35268835900000006,0.9
Alessia Russo,Manchester United W,0.7265495399999999,1,5,0.145309908,0.27345046000000006,0.5
Alessio Cerci,AC Milan,0.7847932175,0,18,0.043599623194444444,-0.7847932175,1.8
Alessio Cerci,Genoa,3.584878169,4,21,0.17070848423809523,0.415121831,2.1
Alessio Romagnoli,AC Milan,0.306750245,0,6,0.05112504083333333,-0.306750245,0.6
Alex Adrián Arce Barrios,Paraguay,0.275504461,0,5,0.055100892199999994,-0.275504461,0.5
Alex Ferrari,Bologna,0.493329376,0,8,0.061666172,-0.493329376,0.8
Alex Greenwood,England Women's,2.746186486,3,11,0.2496533169090909,0.25381351399999996,1.1
Alex Greenwood,Manchester City WFC,2.015766615,1,28,0.07199166482142857,-1.015766615,2.8
Alex Iwobi,Arsenal,2.0904759790000003,2,15,0.13936506526666667,-0.09047597900000026,1.5
Alex Iwobi,Nigeria,0.639680697,0,11,0.05815279063636363,-0.639680697,1.1
Alex Král,Czech Republic,0.013508173,0,1,0.013508173,-0.013508173,0.1
Alex Král,Union Berlin,0.0298083275,0,2,0.01490416375,-0.0298083275,0.2
Alex Muyl,Nashville SC,0.034588873,0,1,0.034588873,-0.034588873,0.1
Alex Nicolao Telles,Inter Milan,0.548080544,0,13,0.042160041846153844,-0.548080544,1.3
Alex Oxlade-Chamberlain,Arsenal,1.7507438389999999,1,23,0.07611929734782608,-0.7507438389999999,2.3
Alex Pritchard,West Bromwich Albion,0.10648613,0,2,0.053243065,-0.10648613,0.2
Alex Rae,Wolverhampton Wanderers,0.010877089,0,1,0.010877089,-0.010877089,0.1
Alex Rodrigo Dias da Costa,AC Milan,2.4258807079999998,3,23,0.10547307426086956,0.5741192920000002,2.3
Alex Sandro Lobo Silva,Brazil,0.01738108,0,1,0.01738108,-0.01738108,0.1
Alex Sandro Lobo Silva,Juventus,1.454471719,2,19,0.07655114310526316,0.545528281,1.9
Alexa Christine Spaanstra,KC Current,1.379998206,2,16,0.086249887875,0.620001794,1.6
Alexander Alegría Moreno,Real Betis,0.310887508,1,3,0.10362916933333333,0.689112492,0.3
Alexander Andre Marshsall,Jamaica,0.01847786,0,1,0.01847786,-0.01847786,0.1
Alexander Banor Tettey,Norwich City,0.8225063385,2,20,0.041125316925,1.1774936615,2.0
Alexander Baumjohann,Hertha Berlin,1.394325559,1,8,0.174290694875,-0.3943255590000001,0.8
Alexander Djiku,Bastia,0.06561774000000001,0,2,0.032808870000000004,-0.06561774000000001,0.2
Alexander Djiku,Ghana,0.077065654,1,1,0.077065654,0.922934346,0.1
Alexander Esswein,Augsburg,2.528417482,3,47,0.05379611663829787,0.47158251799999995,4.7
Alexander Farnerud,Torino,0.042212178,0,2,0.021106089,-0.042212178,0.2
Alexander Hack,FSV Mainz 05,0.17840256999999998,0,2,0.08920128499999999,-0.17840256999999998,0.2
Alexander Hartmann Bah,Denmark,0.289581466,0,4,0.0723953665,-0.289581466,0.4
Alexander Isak,Real Sociedad,1.90406021,1,11,0.1730963827272727,-0.9040602099999999,1.1
Alexander Isak,Sweden,0.935990978,0,8,0.11699887225,-0.935990978,0.8
Alexander Kerzhakov,Sevilla,0.13218728,1,1,0.13218728,0.86781272,0.1
Alexander Meier,Eintracht Frankfurt,7.783218055,12,50,0.1556643611,4.216781945,5.0
Alexander Merkel,Udinese,0.023069326,0,1,0.023069326,-0.023069326,0.1
Alexander Milosevic,Hannover 96,0.342837169,0,6,0.05713952816666667,-0.342837169,0.6
Alexander Romario Jesuraj,Goa,2.61539737,2,14,0.18681409785714287,-0.6153973700000002,1.4
Alexander Szymanowski,Leganés,0.331076088,0,5,0.0662152176,-0.331076088,0.5
Alexander Toft Søderlund,Saint-Étienne,3.089524644,2,20,0.1544762322,-1.089524644,2.0
Alexandra Chidiac,Australia Women's,0.214422606,0,3,0.071474202,-0.214422606,0.3
Alexandra Chidiac,Racing Louisville FC,0.14826196800000002,0,2,0.07413098400000001,-0.14826196800000002,0.2
Alexandra Emmerling,Duisburg WFC,0.30607029,1,2,0.153035145,0.6939297099999999,0.2
Alexandra Jóhannsdóttir,Fiorentina W,3.021373719,3,22,0.13733516904545454,-0.02137371900000007,2.2
Alexandra Jóhannsdóttir,Iceland Women's,0.7445314160000001,0,5,0.14890628320000002,-0.7445314160000001,0.5
Alexandra Morgan Carrasco,Orlando Pride,2.555338963,1,16,0.1597086851875,-1.555338963,1.6
Alexandra Morgan Carrasco,San Diego Wave,8.093778454,7,61,0.1326848926885246,-1.0937784540000006,6.1
Alexandra Morgan Carrasco,Tottenham Hotspur Women,2.1266647499999998,2,6,0.35444412499999994,-0.12666474999999977,0.6
Alexandra Morgan Carrasco,United States Women's,7.0915135255,6,37,0.19166252771621622,-1.0915135255,3.7
Alexandra Popp,Germany Women's,6.373299396,12,46,0.1385499868695652,5.626700604,4.6
Alexandra Popp,VfL Wolfsburg WFC,6.497452362,7,61,0.10651561249180327,0.5025476380000002,6.1
Alexandra Riley,Angel City,0.58920551,1,5,0.117841102,0.41079449,0.5
Alexandra Riley,Chelsea FCW,0.13056119,0,1,0.13056119,-0.13056119,0.1
Alexandra Takounda Engolo,Cameroon W,0.6321439900000001,0,3,0.21071466333333336,-0.6321439900000001,0.3
Alexandre Coeff,Gazélec Ajaccio,0.298206556,0,8,0.0372758195,-0.298206556,0.8
Alexandre Dimitri Song-Billong,Barcelona,0.484883971,1,5,0.09697679420000001,0.515116029,0.5
Alexandre Dimitri Song-Billong,West Ham United,0.265798622,0,6,0.04429977033333333,-0.265798622,0.6
Alexandre Geijo Pazos,Granada,0.039680857,0,1,0.039680857,-0.039680857,0.1
Alexandre Geijo Pazos,Levante UD,0.10777286,0,1,0.10777286,-0.10777286,0.1
Alexandre Geijo Pazos,Racing Santander,0.043594036,0,1,0.043594036,-0.043594036,0.1
Alexandre Lacazette,Lyon,19.520117154,21,100,0.19520117154000002,1.4798828459999989,10.0
Alexandre Mendy,OGC Nice,1.012246317,1,10,0.1012246317,-0.012246317000000007,1.0
Alexandre Monteiro de Lima,Jamshedpur,0.820012861,1,15,0.05466752406666667,0.17998713899999996,1.5
Alexandre Rodrigues da Silva,Chelsea,1.457482797,1,4,0.36437069925,-0.45748279699999994,0.4
Alexandria Loy Hess,Duisburg WFC,1.159901158,0,19,0.06104742936842106,-1.159901158,1.9
Alexandru Iulian Maxim,VfB Stuttgart,2.772133349,1,29,0.09559080513793104,-1.7721333490000002,2.9
Alexandru Neagu,Romania,0.25691386,0,3,0.08563795333333334,-0.25691386,0.3
Alexi Peuget,Stade de Reims,0.28486371099999996,0,6,0.04747728516666666,-0.28486371099999996,0.6
Alexia Putellas Segura,Barcelona WFC,8.318399937999999,8,52,0.15996922957692306,-0.3183999379999989,5.2
Alexia Putellas Segura,Spain Women's,3.792551544,3,30,0.1264183848,-0.7925515440000002,3.0
Alexis Alejandro Sánchez Sánchez,Arsenal,12.9012079075,13,111,0.11622709826576577,0.0987920925000001,11.1
Alexis Alejandro Sánchez Sánchez,Barcelona,20.263131455,29,118,0.17172145300847458,8.736868545,11.8
Alexis Alejandro Sánchez Sánchez,Chile,0.637074591,0,4,0.15926864775,-0.637074591,0.4
Alexis Alejandro Sánchez Sánchez,Marseille,0.227969431,0,3,0.07598981033333334,-0.227969431,0.3
Alexis Alejandro Sánchez Sánchez,Olympique de Marseille,0.396398316,0,3,0.13213277199999998,-0.396398316,0.3
Alexis Alégué Elandi,Nantes,0.365849406,1,3,0.121949802,0.6341505940000001,0.3
Alexis Blin,Toulouse,0.568664504,0,13,0.043743423384615385,-0.568664504,1.3
Alexis Flips,Stade de Reims,0.04079222,0,1,0.04079222,-0.04079222,0.1
Alexis Loera,KC Current,0.130350813,0,4,0.03258770325,-0.130350813,0.4
Alexis Mac Allister,Argentina,1.812133017,2,14,0.12943807264285714,0.18786698299999993,1.4
Alexis Ruano Delgado,Getafe,0.104587,1,3,0.034862333333333335,0.895413,0.3
Alexis Ruano Delgado,Valencia,0.015495098,0,1,0.015495098,-0.015495098,0.1
Alfa Semedo Esteves,Guinea-Bissau,0.06671556,0,3,0.022238519999999998,-0.06671556,0.3
Alfons Amade,Mozambique,0.122100564,0,2,0.061050282,-0.122100564,0.2
Alfonso Pedraza Sag,Deportivo Alavés,0.05519787,0,1,0.05519787,-0.05519787,0.1
Alfonso Pedraza Sag,Villarreal,0.029033594,0,1,0.029033594,-0.029033594,0.1
Alfred John Momar N''Diaye,Real Betis,3.1307345950000003,2,27,0.11595313314814816,-1.1307345950000003,2.7
Alfred John Momar N'Diaye,Senegal,0.074067034,0,1,0.074067034,-0.074067034,0.1
Alfredo Estrella Del'Aguila,Mexico,0.044094943,0,1,0.044094943,-0.044094943,0.1
Alfredo Kulembe Ribeiro,Angola,0.414980884,0,4,0.103745221,-0.414980884,0.4
Alfredo Morales,Ingolstadt,1.9386551445,1,31,0.06253726272580645,-0.9386551445,3.1
Alfredo Torres,Argentina U20,0.015256013,0,1,0.015256013,-0.015256013,0.1
Alfreð Finnbogason,Augsburg,5.1854854695,7,33,0.1571359233181818,1.8145145305000003,3.3
Alfreð Finnbogason,Iceland,1.246978587,1,6,0.2078297645,-0.24697858700000008,0.6
Alfreð Finnbogason,Real Sociedad,0.095522806,0,1,0.095522806,-0.095522806,0.1
Alhassan Yusuf,Nigeria,0.063988805,0,3,0.021329601666666666,-0.063988805,0.3
Alhassane Bangoura,Rayo Vallecano,1.68973714,0,26,0.06498989000000001,-1.68973714,2.6
Alhassane Bangoura,Stade de Reims,1.203765276,1,16,0.07523532975,-0.20376527599999994,1.6
Alhassane Keita,Mallorca,0.22546887,1,1,0.22546887,0.77453113,0.1
Ali Abdi,Tunisia,0.019871509,0,1,0.019871509,-0.019871509,0.1
Ali Adnan Kadhim Al Tameemi,Udinese,1.1416269294999999,1,23,0.049635953456521734,-0.1416269294999999,2.3
Ali Ahmed,Canada,0.11251682,0,1,0.11251682,-0.11251682,0.1
Ali Al Hassan,Saudi Arabia,0.08328451,0,1,0.08328451,-0.08328451,0.1
Ali Gabr,Egypt,0.036452215,0,1,0.036452215,-0.036452215,0.1
Ali Gholizadeh,Iran,0.0439425,0,1,0.0439425,-0.0439425,0.1
Ali Johnson,Bristol City WFC,0.030713296,0,1,0.030713296,-0.030713296,0.1
Ali Krieger,NJ/NY Gotham FC,0.317332229,0,3,0.10577740966666667,-0.317332229,0.3
Ali Krieger,Orlando Pride,0.38462129,0,2,0.192310645,-0.38462129,0.2
Ali Sowe,Gambia,0.500995166,0,4,0.1252487915,-0.500995166,0.4
Alia Guagni,AC Milan W,0.59889844,0,6,0.09981640666666668,-0.59889844,0.6
Alia Guagni,Italy Women's,0.013547415,0,1,0.013547415,-0.013547415,0.1
Aliaksandr Hleb,Barcelona,0.19097055,0,1,0.19097055,-0.19097055,0.1
Alice Benoit,Sampdoria W,0.783161165,0,22,0.03559823477272727,-0.783161165,2.2
Alice Corelli,Napoli W,2.5465630569999997,2,37,0.06882602856756756,-0.5465630569999997,3.7
Alice Giai,Napoli W,0.450579834,0,5,0.0901159668,-0.450579834,0.5
Alice Ogebe,Nigeria Women's,0.062110763,0,1,0.062110763,-0.062110763,0.1
Alice Parisi,Fiorentina W,0.440585578,0,10,0.044058557799999995,-0.440585578,1.0
Alice Regazzoli,Como W,0.115860499,0,4,0.02896512475,-0.115860499,0.4
Alice Sombath,France Women's,0.7539362,0,1,0.7539362,-0.7539362,0.1
Alice Söndergaard,Sampdoria W,0.32574035,0,4,0.0814350875,-0.32574035,0.4
Alices Yannel Correa Santa Cruz,CD Sporting de Huelva,0.263517528,0,3,0.087839176,-0.263517528,0.3
Alicia Redondo González,Granada W,1.948253939,1,26,0.0749328438076923,-0.948253939,2.6
Alicia-Sophie Gudorf,SC Freiburg,1.14678209,0,11,0.10425291727272729,-1.14678209,1.1
Alidu Seidu,Ghana,0.01187491,0,1,0.01187491,-0.01187491,0.1
Alieu Fadera,Gambia,0.52544904,0,3,0.17514968,-0.52544904,0.3
Alina Axtmann,SC Freiburg,0.334764246,0,3,0.11158808199999999,-0.334764246,0.3
Alina Mailbeck,Nürnberg W,0.49395278,0,6,0.08232546333333333,-0.49395278,0.6
Aliou Dieng,Mali,0.031075056,0,2,0.015537528,-0.031075056,0.2
Alireza Jahanbakhsh,Iran,0.266836547,0,5,0.05336730939999999,-0.266836547,0.5
Alisha Lehmann,Aston Villa W,1.807751996,2,11,0.16434109054545454,0.19224800400000008,1.1
Alisha Lehmann,Everton LFC,0.442503445,1,4,0.11062586125,0.557496555,0.4
Alisha Lehmann,Switzerland Women's,0.13214237,0,3,0.04404745666666667,-0.13214237,0.3
Alisha Lehmann,West Ham United LFC,7.6106843215,9,62,0.12275297292741935,1.3893156785,6.2
Alistair Johnston,Canada,0.539175783,0,3,0.179725261,-0.539175783,0.3
Aljaž Struna,Palermo,0.601476672,1,7,0.08592523885714286,0.398523328,0.7
Allan Marques Loureiro,Napoli,1.800411427,3,29,0.06208315265517241,1.199588573,2.9
Allan Romeo Nyom,Watford,0.348009586,0,7,0.04971565514285714,-0.348009586,0.7
Allan Saint-Maximin,Hannover 96,0.2888553045,1,6,0.048142550750000006,0.7111446955,0.6
Allegra Poljak,FC Levante Badalona,2.465381886,3,31,0.07952844793548387,0.5346181140000001,3.1
Allie Long,NJ/NY Gotham FC,1.223109685,2,6,0.20385161416666667,0.7768903149999999,0.6
Allie Long,OL Reign,1.3613873140000001,1,9,0.15126525711111113,-0.3613873140000001,0.9
Allie Long,United States Women's,0.032455944,0,1,0.032455944,-0.032455944,0.1
Ally Prisock,Houston Dash,0.12529954,1,1,0.12529954,0.87470046,0.1
Ally Watt,Orlando Pride,2.359173392,1,26,0.09073743815384616,-1.3591733920000002,2.6
Allysha Lyn Chapman,Houston Dash,0.28160369399999996,0,2,0.14080184699999998,-0.28160369399999996,0.2
Allyson Schlegel,Chicago Red Stars,0.587490655,2,5,0.11749813099999999,1.4125093450000001,0.5
Allyson Swaby,AC Milan W,0.89569708,0,7,0.1279567257142857,-0.89569708,0.7
Allyson Swaby,Jamaica Women's,0.626505599,1,3,0.20883519966666667,0.373494401,0.3
Alma Hila,Como W,0.463728932,0,7,0.06624699028571428,-0.463728932,0.7
Almamy Touré,AS Monaco,1.67518343,3,10,0.167518343,1.32481657,1.0
Almen Abdi,Watford,2.2169423665,2,39,0.05684467606410257,-0.2169423665000001,3.9
Almoez Ali Zainalabiddin Abdulla,Qatar,0.365904557,0,3,0.12196818566666667,-0.365904557,0.3
Almog Cohen,Ingolstadt,0.869334751,0,13,0.06687190392307693,-0.869334751,1.3
Aloïs Confais,Troyes,0.107563499,0,4,0.02689087475,-0.107563499,0.4
Alphonso Davies,Canada,2.859945128,2,12,0.23832876066666667,-0.8599451280000001,1.2
Aly Cissokho,Aston Villa,0.133995908,0,4,0.033498977,-0.133995908,0.4
Aly Ndom,Stade de Reims,0.245226244,0,4,0.061306561,-0.245226244,0.4
Alyssa Kleiner,OL Reign,0.17938553,0,1,0.17938553,-0.17938553,0.1
Alyssa Mautz,Chicago Red Stars,0.918857949,0,7,0.13126542128571428,-0.918857949,0.7
Alyssa Michele Naeher,United States Women's,0.76046705,1,1,0.76046705,0.23953294999999997,0.1
Alyssa Paola Thompson,Angel City,3.3213019985,4,27,0.12301118512962964,0.6786980014999999,2.7
Amadou Dante,Mali,0.033252437,0,1,0.033252437,-0.033252437,0.1
Amadou Diawara,Bologna,0.566000973,0,20,0.02830004865,-0.566000973,2.0
Amadou Haïdara,Mali,0.4796251055,0,9,0.05329167838888889,-0.4796251055,0.9
Amadou Onana,Belgium,0.533712083,0,5,0.10674241659999999,-0.533712083,0.5
Amadou Onana,Lille,0.10922816,0,2,0.05461408,-0.10922816,0.2
Amaiur Sarriegi,Real Sociedad de Fútbol,6.658779436,2,50,0.13317558872,-4.658779436,5.0
Amaiur Sarriegi,Spain Women's,0.228509163,0,2,0.1142545815,-0.228509163,0.2
Amalie Grønbak Thestrup,Bristol City WFC,6.7924169805,9,33,0.20583081759090907,2.2075830195000004,3.3
Amalie Jørgensen Vangsgaard,Denmark Women's,0.727913991,2,7,0.103987713,1.2720860090000001,0.7
Amalie Vevle Eikeland,Norway Women's,0.43802393,0,2,0.219011965,-0.43802393,0.2
Amalie Vevle Eikeland,Reading WFC,9.064157405,4,55,0.1648028619090909,-5.064157405,5.5
Amanda Frisbie,FC Levante Badalona,0.159685056,0,4,0.039921264,-0.159685056,0.4
Amanda Frisbie,NJ/NY Gotham FC,0.131098,0,1,0.131098,-0.131098,0.1
Amanda Ilestedt,Arsenal WFC,1.025737539,1,7,0.14653393414285715,-0.025737539000000087,0.7
Amanda Ilestedt,Sweden Women's,2.5311100250000003,4,13,0.19470077115384618,1.4688899749999997,1.3
Amanda Marie Allen,Orlando Pride,0.0806299,0,1,0.0806299,-0.0806299,0.1
Amanda Nildén,Brighton & Hove Albion WFC,0.69145939,1,4,0.1728648475,0.30854061,0.4
Amanda Nildén,Juventus W,0.06945172499999999,1,3,0.023150574999999996,0.930548275,0.3
Amanda Nildén,Tottenham Hotspur Women,0.700337554,0,9,0.07781528377777777,-0.700337554,0.9
Amanda Sampedro Bustos,Sevilla FC,1.40689433,2,19,0.07404707,0.5931056699999999,1.9
Amanda Sampedro Bustos,Spain Women's,0.08415074,0,1,0.08415074,-0.08415074,0.1
Amandine Henry,Angel City,0.491656996,0,6,0.08194283266666667,-0.491656996,0.6
Amandine Henry,France Women's,1.1338683440000001,2,16,0.07086677150000001,0.8661316559999999,1.6
Amarjit Singh Kiyam Singh,East Bengal,0.163802881,0,5,0.0327605762,-0.163802881,0.5
Amath Ndiaye,Getafe,0.04951719,0,1,0.04951719,-0.04951719,0.1
Amber Brooks,Houston Dash,0.15700879,1,2,0.078504395,0.84299121,0.2
Amber Brooks,Washington Spirit,0.385281886,0,5,0.0770563772,-0.385281886,0.5
Amber Gaylor,Yeovil Town LFC,0.377928383,1,9,0.04199204255555555,0.622071617,0.9
Amber Tysiak,Belgium Women's,0.064157374,0,1,0.064157374,-0.064157374,0.1
Amber Tysiak,West Ham United LFC,0.741687528,1,7,0.10595536114285715,0.25831247199999996,0.7
Ambrosini Antonio Cabaça Salvador,Angola,1.303078349,1,7,0.18615404985714284,-0.30307834899999997,0.7
Amdy Moustapha Faye,Portsmouth,0.015734857,0,1,0.015734857,-0.015734857,0.1
Amel Majri,France Women's,1.4949429379999999,1,12,0.12457857816666666,-0.4949429379999999,1.2
Amelia Hazard,Arsenal WFC,0.0562294,0,1,0.0562294,-0.0562294,0.1
Amey Ganesh Ranawade,Mumbai City,0.19342847200000002,0,3,0.06447615733333334,-0.19342847200000002,0.3
Amine Adli,Bayer Leverkusen,3.1789140320000002,4,27,0.11773755674074075,0.8210859679999998,2.7
Amine Adli,Morocco,0.62905336,0,5,0.125810672,-0.62905336,0.5
Amine Gouiri,OGC Nice,0.337595907,0,4,0.08439897675,-0.337595907,0.4
Amine Gouiri,Rennes,0.053913902,0,1,0.053913902,-0.053913902,0.1
Amine Harit,Marseille,0.11560256,0,2,0.05780128,-0.11560256,0.2
Amine Harit,Morocco,0.278874288,0,4,0.069718572,-0.278874288,0.4
Amir Derviševič,East Bengal,0.543108092,2,8,0.0678885115,1.456891908,0.8
Amir Richardson,Morocco,0.045313783,0,1,0.045313783,-0.045313783,0.1
Amira Arfaoui,Nürnberg W,0.67574614,0,5,0.135149228,-0.67574614,0.5
Amira Arfaoui,TSV Bayer 04 Leverkusen,0.14705768,0,1,0.14705768,-0.14705768,0.1
Amira Marlene Dahl,SV Werder Bremen,0.49401698,1,1,0.49401698,0.50598302,0.1
Amirah Ali,San Diego Wave,3.126492071,2,16,0.1954057544375,-1.126492071,1.6
Amos Youga,Gazélec Ajaccio,0.485602871,0,13,0.037354067,-0.485602871,1.3
Amr Medhat Warda,Egypt,0.07593296499999999,0,2,0.037966482499999996,-0.07593296499999999,0.2
Amy Goddard,Yeovil Town LFC,0.250675347,0,4,0.06266883675,-0.250675347,0.4
Amy Rodgers,Bristol City WFC,1.249498483,1,17,0.07349991076470588,-0.249498483,1.7
Amy Rodgers,Liverpool WFC,0.160011733,0,5,0.032002346599999995,-0.160011733,0.5
Amy Rodriguez,Utah Royals,2.005368462,1,12,0.16711403849999998,-1.0053684619999999,1.2
