player,team,xG,goals,shots,xG_diff
Joseba Garmendia Elorriaga,Athletic Club,0.329578298,0,3,-0.329578298
Joseba Llorente Etxarri,Osasuna,0.96006761,1,4,0.03993239000000004
Joseba Llorente Etxarri,Real Valladolid,0.5627809730000001,1,4,0.4372190269999999
Joseba Llorente Etxarri,Villarreal,1.1474380599999998,3,3,1.8525619400000002
Joseba Zaldúa Bengoetxea,Leganés,0.019815676,0,1,-0.019815676
Joseba Zaldúa Bengoetxea,Real Sociedad,0.068846957,0,2,-0.068846957
Josef Alexander Martínez Mencia,Inter Miami,0.694703783,0,5,-0.694703783
Josef Alexander Martínez Mencia,Torino,3.666031733,3,35,-0.6660317330000001
Joseff Morrell,Wales,0.021469621,0,1,-0.021469621
Josefine Hasbo,Denmark Women's,0.282800555,0,3,-0.282800555
Josefine Schaller,RB Leipzig W,0.374044194,0,6,-0.374044194
Josep Señé Escudero,Celta Vigo,0.15403181,0,2,-0.15403181
Joseph Alfred Duncan,Sassuolo,1.839319001,1,39,-0.839319001
Joseph Paintsil,Ghana,0.40235928,0,1,-0.40235928
Joseph Phillip Yobo,Everton,0.06429982,0,1,-0.06429982
Joseph Scally,Borussia Mönchengladbach,0.013547415,0,1,-0.013547415
Joseph Scally,United States,0.01062992,0,1,-0.01062992
Josh Onomah,Tottenham Hotspur,0.21202490599999999,0,3,-0.21202490599999999
Josh Risdon,Australia,0.051820904,0,1,-0.051820904
Josha Mamadou Karaboue Vagnoman,VfB Stuttgart,0.3896594,0,1,-0.3896594
Joshua Kimmich,Bayern Munich,0.335756403,0,8,-0.335756403
Joshua Kimmich,Germany,1.243902955,0,18,-1.243902955
Joshua King,AFC Bournemouth,7.013875049,6,56,-1.0138750490000001
Joshua Sargent,United States,0.488495286,0,5,-0.488495286
Josie Green,Leicester City WFC,0.072454359,0,2,-0.072454359
Josie Green,Tottenham Hotspur Women,1.27390165,0,21,-1.27390165
Josie Green,Wales W,0.554599194,0,3,-0.554599194
Josimar Alcócer,Costa Rica,0.015388032,1,1,0.984611968
Josip Drmic,Borussia Mönchengladbach,0.997808765,1,8,0.002191234999999958
Josip Drmic,Hamburger SV,1.569179714,1,7,-0.5691797139999999
Josip Drmic,Switzerland,0.443110881,1,4,0.556889119
Josip Iličić,Fiorentina,8.762529369,13,74,4.237470631000001
Josip Iličić,Slovenia,0.81915374,0,2,-0.81915374
Josip Juranović,Croatia,0.068601338,0,2,-0.068601338
Josip Pivarić,Croatia,0.786114188,0,3,-0.786114188
Josip Radošević,Eibar,0.018773487,0,1,-0.018773487
Josip Stanišić,Bayer Leverkusen,0.6813324239999999,3,10,2.318667576
Josip Stanišić,Croatia,0.464756043,0,2,-0.464756043
Josip Šutalo,Croatia,0.28079134,0,1,-0.28079134
Josu Sarriegi Zumárraga,Deportivo Alavés,0.041895885,0,1,-0.041895885
Josuha Guilavogui,Wolfsburg,1.6605906875,2,24,0.33940931249999995
José Adoni Cifuentes Charcopa,Ecuador,0.018031033,0,1,-0.018031033
José Alberto Cañas Ruiz Herrera,Real Betis,0.015691325,0,1,-0.015691325
José Alejandro Suárez Martín,Levante UD,0.037126828,0,1,-0.037126828
José Andrés Guardado Hernández,Mexico,0.646324946,0,8,-0.646324946
José Andrés Guardado Hernández,RC Deportivo La Coruña,0.122263386,0,3,-0.122263386
José Andrés Guardado Hernández,Real Betis,0.05358793,0,2,-0.05358793
José Andrés Guardado Hernández,Valencia,0.175835394,0,5,-0.175835394
José Andrés Martínez Torres,Venezuela,0.275788462,0,4,-0.275788462
José Antonio Caro Martínez,Real Betis,0.200980817,0,2,-0.200980817
José Antonio Delgado Villar,Real Betis,0.066381146,0,3,-0.066381146
José Antonio Dorado Ramírez,Rayo Vallecano,0.06862697,0,1,-0.06862697
José Antonio Dorado Ramírez,Real Betis,0.03704831,0,1,-0.03704831
José Antonio García Calvo,Real Valladolid,0.020134473,0,1,-0.020134473
José Antonio García Rabasco,Almería,0.031794645,0,1,-0.031794645
José Antonio García Rabasco,Levante UD,2.442159238,2,25,-0.4421592379999999
José Antonio Miranda Boacho,Equatorial Guinea,0.090233339,1,3,0.909766661
José Antonio Miranda Boacho,Getafe,0.105689704,0,1,-0.105689704
José Antonio Reyes Calderón,Arsenal,1.933407209,2,22,0.06659279099999993
José Antonio Reyes Calderón,Atlético Madrid,0.161813427,0,6,-0.161813427
José Antonio Reyes Calderón,Real Madrid,0.03005911,0,1,-0.03005911
José Antonio Reyes Calderón,Sevilla,2.409389896,1,24,-1.409389896
José Antonio Rodríguez Díaz,Granada,0.293435304,0,5,-0.293435304
José Antonio Salguero García,Real Madrid,0.083824564,0,2,-0.083824564
José Carlos Fernández Vázquez,Rayo Vallecano,0.068890116,0,3,-0.068890116
José Carlos de Araújo Nunes,Mallorca,0.311084412,1,3,0.688915588
José Correia,Guinea-Bissau,0.340123369,1,4,0.6598766309999999
José Diogo Dalot Teixeira,Portugal,0.100881035,0,4,-0.100881035
José Edmílson Gomes de Moraes,Barcelona,1.1770796425,0,20,-1.1770796425
José Edmílson Gomes de Moraes,Real Zaragoza,0.011894919,0,1,-0.011894919
José Eduardo Albácar Gallego,Elche,0.06628777,0,1,-0.06628777
José Eduardo Rosa Vale de Castro,RC Deportivo La Coruña,0.168477887,0,3,-0.168477887
José Eduardo Rosa Vale de Castro,Rayo Vallecano,0.617338675,2,10,1.382661325
José Ely de Miranda,Brazil,0.39457005700000003,0,7,-0.39457005700000003
José Ernesto Sosa,Atlético Madrid,0.09508682,0,1,-0.09508682
José Fajardo Nelson,Panama,0.924955091,2,8,1.075044909
José Guimarães Dirceu,Brazil,0.059326144,0,2,-0.059326144
José Holebas,Watford,0.858011925,0,13,-0.858011925
José Ignacio Fernández Iglesias,Real Madrid,0.356978119,0,6,-0.356978119
José Ignacio Fernández Iglesias,Spain,0.03411312,1,1,0.96588688
José Ignacio Martínez García,Rayo Vallecano,0.765382942,0,15,-0.765382942
José Ignacio Martínez García,Real Valladolid,0.08739941650000001,0,4,-0.08739941650000001
José Ignacio Peleteiro Ramallo,Eibar,0.920811107,0,14,-0.920811107
José Isidoro Gómez Torres,Real Betis,0.19112274,0,1,-0.19112274
José Javier Barkero Saludes,CD Numancia de Soria,0.07875443,1,1,0.92124557
José Javier Barkero Saludes,Levante UD,1.9916511959999998,1,6,-0.9916511959999998
José Joaquín Moreno Verdú,Villarreal,0.31245767,0,3,-0.31245767
José João Altafini,Juventus,0.21398191,0,3,-0.21398191
José Leonardo Ulloa,Leicester City,5.699124992,6,33,0.3008750080000002
José Luis Brown,Argentina,0.095762816,1,2,0.904237184
José Luis Cuciuffo,Argentina,0.013477263,0,1,-0.013477263
José Luis Espinosa Arroyo,ATK Mohun Bagan,0.05008278,0,1,-0.05008278
José Luis Espinosa Arroyo,Mohun Bagan Super Giant,0.035413247,0,1,-0.035413247
José Luis García del Pozo,Granada,0.027537223,0,1,-0.027537223
José Luis García del Pozo,Leganés,0.17329461999999998,0,2,-0.17329461999999998
José Luis García del Pozo,Málaga,2.0919962795,0,38,-2.0919962795
José Luis Gayà Peña,Spain,0.15037884299999998,0,3,-0.15037884299999998
José Luis Gayà Peña,Valencia,0.7333742209999999,0,7,-0.7333742209999999
José Luis Morales Nogales,Levante UD,6.4040682345,8,82,1.5959317654999996
José Luis Moreno Barroso,Villarreal,0.0599659,0,1,-0.0599659
José Luis Pavoni,River Plate,0.03444152,0,1,-0.03444152
José Luis Rodríguez Francis,Panama,0.24253869600000003,0,5,-0.24253869600000003
José Luis Sanmartín Mato,Deportivo Alavés,0.1365661,0,4,-0.1365661
José Luis Sanmartín Mato,RC Deportivo La Coruña,0.567231867,1,4,0.43276813300000005
José Luis Sanmartín Mato,Spain,0.262635126,0,3,-0.262635126
José Luis Sanmartín Mato,Stoke City,2.38282188,4,29,1.6171781200000002
José Manuel Arnáiz Díaz,Osasuna,0.116072026,1,2,0.883927974
José Manuel Casado Bizcocho,Rayo Vallecano,0.028566524,0,1,-0.028566524
José Manuel Fontán Mondragón,Celta Vigo,0.028459888,0,1,-0.028459888
José Manuel González Ortiz,Recreativo Huelva,0.044774417,0,1,-0.044774417
José Manuel Jiménez Ortiz,Almería,0.029055016,0,2,-0.029055016
José Manuel Jiménez Ortiz,Getafe,0.016001428,0,1,-0.016001428
José Manuel Jurado Marín,Atlético Madrid,0.35444003300000004,0,6,-0.35444003300000004
José Manuel Jurado Marín,Espanyol,0.25580395,0,3,-0.25580395
José Manuel Jurado Marín,Watford,1.674510801,0,36,-1.674510801
José Manuel Rueda Sampedro,Barcelona,0.093357794,0,1,-0.093357794
José Marcelo Salas Melinao,River Plate,0.425974506,0,4,-0.425974506
José Maria Gutiérrez Hernández,Real Madrid,0.187730641,0,4,-0.187730641
José Martín Cáceres Silva,Barcelona,0.048132103,0,1,-0.048132103
José Martín Cáceres Silva,Juventus,0.085000957,0,2,-0.085000957
José Martín Cáceres Silva,Sevilla,0.26617504000000003,0,3,-0.26617504000000003
José Martín Cáceres Silva,Uruguay,0.947139784,0,7,-0.947139784
José Martínez Sánchez,Real Madrid,0.255903864,0,4,-0.255903864
José María Callejón Bueno,Espanyol,0.242023865,0,3,-0.242023865
José María Callejón Bueno,Napoli,8.307086841,7,64,-1.3070868410000003
José María Calvo,Gimnàstic Tarragona,0.07352145,0,1,-0.07352145
José María Giménez de Vargas,Atlético Madrid,2.036094682,1,17,-1.0360946819999999
José María Giménez de Vargas,Uruguay,1.58427017,1,12,-0.5842701699999999
José María Martín-Bejarano Serrano,Levante UD,0.555346123,0,13,-0.555346123
José María Romero Poyón,Real Betis,0.44852317,1,2,0.5514768299999999
José María Romero Poyón,Villarreal,0.09959211,0,1,-0.09959211
José Mauri,AC Milan,0.282465266,0,7,-0.282465266
José Miguel da Rocha Fonte,Portugal,0.296171689,0,4,-0.296171689
José Miguel da Rocha Fonte,Southampton,2.878885028,2,24,-0.878885028
José Nabil Onva Adjugu,Equatorial Guinea,0.121651776,0,1,-0.121651776
José Ndong Machín Dicombo,Equatorial Guinea,0.07039311300000001,0,2,-0.07039311300000001
José Ortiz Bernal,Almería,0.35140989,0,2,-0.35140989
José Paolo Guerrero Gonzáles,Peru,1.579409102,1,11,-0.5794091020000001
José Paulo Bezzera Maciel Júnior,Barcelona,8.514855065999999,9,43,0.4851449340000009
José Paulo Bezzera Maciel Júnior,Brazil,1.81450166,1,6,-0.8145016599999999
José Ramiro Funes Mori,Everton,2.679419827,4,24,1.3205801730000002
José Ramiro Funes Mori,Villarreal,0.013115073,0,1,-0.013115073
José Ramón Alexanko Ventosa,Barcelona,0.771054638,0,4,-0.771054638
José Raúl Baena Urdiales,Espanyol,0.126857276,0,3,-0.126857276
José Raúl Baena Urdiales,Rayo Vallecano,0.940906966,1,10,0.05909303399999999
José Raúl Gutiérrez Parejo,Elche,0.008633067,0,1,-0.008633067
José Rodolfo Pires Ribeiro,Sampdoria,0.629673592,0,11,-0.629673592
José Rodríguez Martínez,RC Deportivo La Coruña,0.26409367,0,1,-0.26409367
José Romero Urtasun,Osasuna,0.09812622,0,1,-0.09812622
José Salomón Rondón Giménez,Málaga,0.462801951,2,5,1.5371980490000001
José Salomón Rondón Giménez,Venezuela,3.025736803,4,19,0.974263197
José Salomón Rondón Giménez,West Bromwich Albion,9.278961016,9,72,-0.27896101600000023
José Verdú Nicolás,RC Deportivo La Coruña,0.07797471,0,1,-0.07797471
José Vicente Gómez Umpiérrez,Las Palmas,0.3046217075,1,8,0.6953782925
José Ángel Crespo Rincón,Rayo Vallecano,0.028610636,0,1,-0.028610636
José Ángel Córdoba Chambers,Panama,0.030843824,0,1,-0.030843824
José Ángel Gómez Campaña,Levante UD,0.77169626,1,7,0.22830373999999998
José Ángel Pozo la Rosa,Rayo Vallecano,0.15281379,0,1,-0.15281379
José Ángel Rivero Gutiérrez,Las Palmas,0.011493534,0,1,-0.011493534
José Ángel Valdés Díaz,Eibar,0.192025755,0,5,-0.192025755
José Ángel Valdés Díaz,Sporting Gijón,0.018491326,0,1,-0.018491326
Jovana Damnjanović,Bayern München W,5.228576466,8,23,2.771423534
Jovane Eduardo Borges Cabral,Cape Verde Islands,0.768162938,0,9,-0.768162938
Jovani Francisco Welch Lopez,Panama,0.060867037,0,3,-0.060867037
Joy Ebinemiere Bokiri,CD Sporting de Huelva,0.03242099,0,1,-0.03242099
Joyner Lourenco,East Bengal,0.010214978,0,1,-0.010214978
Jozabed Sánchez Ruiz,Celta Vigo,0.14622802,0,1,-0.14622802
Jozabed Sánchez Ruiz,Rayo Vallecano,4.578551768,9,45,4.421448232
Jozef Adamec,Czechoslovakia,0.043967914,0,2,-0.043967914
João Fernando Nelo,Celta Vigo,0.826878848,1,5,0.173121152
João Filipe Iria Santos Moutinho,AS Monaco,1.121038601,1,22,-0.12103860099999997
João Filipe Iria Santos Moutinho,Portugal,0.104178663,0,3,-0.104178663
João Félix Sequeira,Atlético Madrid,0.21002963200000002,0,4,-0.21002963200000002
João Félix Sequeira,Portugal,1.7922839640000001,1,19,-0.7922839640000001
João Maria Lobo Alves Palhinha Gonçalves,Portugal,0.380472944,0,11,-0.380472944
João Miranda de Souza Filho,Atlético Madrid,0.423918515,0,4,-0.423918515
João Miranda de Souza Filho,Brazil,0.08447387,0,1,-0.08447387
João Miranda de Souza Filho,Inter Milan,1.324327064,1,10,-0.324327064
João Mário Naval da Costa Eduardo,Portugal,0.04724082,0,1,-0.04724082
João Neves,Portugal,0.033964157,0,1,-0.033964157
João Paulo Moreira Fernandes,Cape Verde Islands,0.22879715,0,4,-0.22879715
João Pedro Cavaco Cancelo,Portugal,0.33695272499999995,0,4,-0.33695272499999995
João Pedro Cavaco Cancelo,Valencia,1.161552206,1,11,-0.1615522060000001
João Pedro Neves Filipe,Real Valladolid,0.02913738,0,1,-0.02913738
João Victor Gomes da Silva,Brazil,0.043790746,0,1,-0.043790746
João Victor de Albuquerque Bruno,Hyderabad,3.61143423,6,25,2.38856577
João Victor de Albuquerque Bruno,Mallorca,0.3705556,0,1,-0.3705556
João Victor de Albuquerque Bruno,SC Delhi,0.050681774,0,1,-0.050681774
Joël Andre Job Matip,Schalke 04,3.486555857,3,31,-0.4865558569999999
Joško Gvardiol,Croatia,0.807668368,1,7,0.19233163200000003
Juan Alberto Andreu Alvarado,Real Betis,0.06427958,1,1,0.93572042
Juan Alberto Barbas Martínez,Argentina U20,0.0793371,0,1,-0.0793371
Juan Antonio González Fernández,Hyderabad,1.094100789,0,10,-1.094100789
Juan Antonio González Fernández,SC Delhi,0.0850159,0,1,-0.0850159
Juan Antonio Rodríguez Villamuela,Getafe,1.3333544503,0,20,-1.3333544503
Juan Antonio Rodríguez Villamuela,RC Deportivo La Coruña,0.38436132799999995,1,4,0.615638672
Juan Bernat Velasco,Bayern Munich,0.779647553,0,9,-0.779647553
Juan Bernat Velasco,Paris Saint-Germain,1.1545376699999998,1,7,-0.15453766999999985
Juan Camilo Hernández Suárez,Getafe,0.26817345000000004,0,2,-0.26817345000000004
Juan Camilo Hernández Suárez,Huesca,0.484846966,1,2,0.515153034
Juan Camilo Hernández Suárez,Mallorca,0.10349760599999999,0,2,-0.10349760599999999
Juan Camilo Zúñiga Mosquera,Bologna,0.206401863,0,8,-0.206401863
Juan Carlos,CD Numancia de Soria,0.033395622,0,1,-0.033395622
Juan Carlos Paredes Reasco,Watford,0.170218521,0,5,-0.170218521
Juan Carlos Pérez López,Barcelona,0.248412981,1,2,0.751587019
Juan Carlos Pérez López,Málaga,2.486744362,1,16,-1.486744362
Juan Carlos Pérez López,Real Betis,0.216458141,0,2,-0.216458141
Juan Carlos Pérez Rojo,Barcelona,0.08501409,0,1,-0.08501409
Juan Carlos Real Ruiz,Huesca,0.08922868,0,1,-0.08922868
Juan Carlos Valerón Santana,Las Palmas,0.036597844,0,1,-0.036597844
Juan Cruz Ochoa López,Real Murcia CF,0.277817497,1,2,0.722182503
Juan Daniel Forlín,Espanyol,0.09625700999999999,0,2,-0.09625700999999999
Juan Domínguez Lamas,RC Deportivo La Coruña,0.30089786599999996,0,5,-0.30089786599999996
Juan Emmanuel Culio,Las Palmas,0.11427469300000001,0,5,-0.11427469300000001
Juan Fernando Arango Sáenz,Mallorca,0.129436861,0,3,-0.129436861
Juan Fernando Quintero Paniagua,Colombia,0.29067884899999996,1,9,0.709321151
Juan Fernando Quintero Paniagua,Rennes,0.939055662,1,16,0.06094433799999999
Juan Francisco García García,Levante UD,0.370301945,0,7,-0.370301945
Juan Francisco Martínez Modesto,Osasuna,0.49186591599999996,0,4,-0.49186591599999996
Juan Francisco Martínez Modesto,Tenerife,0.192211462,0,4,-0.192211462
Juan Francisco Moreno Fuertes,Leganés,0.029371809999999998,0,2,-0.029371809999999998
Juan Francisco Moreno Fuertes,RC Deportivo La Coruña,0.634391273,1,22,0.365608727
Juan Francisco Torres Belén,Atlético Madrid,1.512294059,1,11,-0.512294059
Juan Francisco Torres Belén,Espanyol,0.05079516,0,1,-0.05079516
Juan Francisco Torres Belén,Osasuna,0.095562056,0,1,-0.095562056
Juan Guilherme Nunes Jesus,Inter Milan,0.195339814,0,4,-0.195339814
Juan Guillermo Cuadrado Bello,Chelsea,0.023504542,0,1,-0.023504542
Juan Guillermo Cuadrado Bello,Colombia,1.1223095815000002,2,7,0.8776904184999998
Juan Guillermo Cuadrado Bello,Juventus,2.997603125,4,36,1.002396875
Juan Gómez González,Real Madrid,0.21834743,0,2,-0.21834743
Juan Ignacio Gómez Taleb,Hellas Verona,3.365148107,1,36,-2.365148107
Juan Isaac Cuenca López,Barcelona,1.430940434,2,13,0.569059566
Juan Isaac Cuenca López,Granada,1.028574986,2,10,0.971425014
Juan Isaac Cuenca López,RC Deportivo La Coruña,0.29347005,0,1,-0.29347005
Juan Jesús Gutiérrez Robles,Almería,0.248921197,0,2,-0.248921197
Juan José Expósito Ruíz,Racing Santander,0.018344544,0,1,-0.018344544
Juan José López,River Plate,0.410659258,0,4,-0.410659258
Juan José Meza,Argentina U20,0.060955923,0,1,-0.060955923
Juan José Óscar Siafá Etoha,Equatorial Guinea,0.018292699,0,1,-0.018292699
Juan Luis Gómez López,Levante UD,0.033488844,0,1,-0.033488844
Juan Luis Hens Lorite,Tenerife,0.019989887,0,1,-0.019989887
Juan Manuel Asensi Ripoll,Barcelona,0.927695744,3,6,2.072304256
Juan Manuel Gómez Sánchez,Levante UD,0.14729457,0,1,-0.14729457
Juan Manuel Gómez Sánchez,Recreativo Huelva,0.131564144,0,2,-0.131564144
Juan Manuel Iturbe Arévalo,AFC Bournemouth,0.04029881,0,1,-0.04029881
Juan Manuel Iturbe Arévalo,AS Roma,0.716998677,1,9,0.283001323
Juan Manuel Mata García,Chelsea,0.8288639369999999,0,3,-0.8288639369999999
Juan Manuel Mata García,Manchester United,7.00234105,6,58,-1.00234105
Juan Manuel Mata García,Valencia,0.576162105,0,5,-0.576162105
Juan Manuel Ortiz Palazón,Almería,0.216464435,0,2,-0.216464435
Juan Manuel Vargas Risco,Real Betis,0.725848841,2,18,1.274151159
Juan Martin Mujica,Uruguay,0.13835,0,4,-0.13835
Juan Miguel Jiménez López,Málaga,0.4620452,1,1,0.5379548000000001
Juan Miguel Jiménez López,Real Betis,0.4050549,0,2,-0.4050549
Juan Miguel Jiménez López,Real Sociedad,1.373806186,2,8,0.6261938140000001
Juan Miguel Jiménez López,Southampton,0.810757742,0,6,-0.810757742
Juan Muñoz Muñoz,Sevilla,1.145776503,1,6,-0.145776503
Juan Pablo Añor Acosta,Málaga,3.407222401,4,38,0.5927775990000002
Juan Pablo Vargas Campos,Costa Rica,0.30084497,0,1,-0.30084497
Juan Pablo Ángel Arango,Aston Villa,0.822269548,0,9,-0.822269548
Juan Pedro Ramírez López,Girona,0.207926776,0,3,-0.207926776
Juan Rafael Fuentes Hernández,Espanyol,0.014421267,0,1,-0.014421267
Juan Román Riquelme,Villarreal,0.088481568,0,2,-0.088481568
Juan Torres Ruiz,Getafe,1.141561755,1,8,-0.1415617549999999
Juan Torres Ruiz,Granada,0.06302212,0,1,-0.06302212
Juan Torres Ruiz,Sevilla,0.07852898,0,1,-0.07852898
Juan Valera Espín,Getafe,0.15985908599999998,1,2,0.840140914
Juan Ángel Albín Leites,Espanyol,0.23944347,0,1,-0.23944347
Juan Ángel Albín Leites,Getafe,0.751899657,1,8,0.24810034299999995
Jubal Rocha Mendes Junior,Auxerre,0.08737232,0,1,-0.08737232
Jude Bellingham,England,2.068724901,4,12,1.931275099
Judith Steinert,SC Freiburg,1.20720607,0,16,-1.20720607
Jule Brand,Germany Women's,1.809194675,2,18,0.19080532499999991
Jule Brand,VfL Wolfsburg WFC,5.603713508,4,44,-1.6037135080000002
Jules Iloki,Nantes,2.4941421249999998,1,18,-1.4941421249999998
Jules Koundé,France,1.130428265,1,6,-0.13042826499999993
Jules Koundé,Sevilla,0.24187608,0,3,-0.24187608
Jules Olivier Ntcham,Cameroon,0.137431461,0,6,-0.137431461
Jules Olivier Ntcham,Genoa,0.978665449,0,23,-0.978665449
Julia Aguado,Real Betis Balompié,4.8550335780000005,4,33,-0.8550335780000005
Julia Angela Grosso,Canada Women's,0.089928296,0,3,-0.089928296
Julia Angela Grosso,Juventus W,4.201896932,6,46,1.7981030679999996
Julia Debitzki,SGS Essen 19/68,0.19686007,0,2,-0.19686007
Julia Hickelsberger Füller,Austria Women's,0.743591589,0,10,-0.743591589
Julia Hickelsberger Füller,Hoffenheim W,1.319971842,1,11,-0.31997184199999995
Julia Karlenäs,Como W,4.6120537225,6,44,1.3879462775000002
Julia Landenberger,RB Leipzig W,0.404158237,0,5,-0.404158237
Julia Mora Tobías,FC Levante Badalona,0.41544446,1,1,0.58455554
Julia Nicole Lester,Racing Louisville FC,0.035147693,0,1,-0.035147693
Julia Simic,West Ham United LFC,1.536201152,2,14,0.46379884799999993
Julia Stierli,Switzerland Women's,0.07242246699999999,0,2,-0.07242246699999999
Julia Zigiotti-Olme,Brighton & Hove Albion WFC,0.535218605,0,11,-0.535218605
Julia Zigiotti-Olme,Sweden Women's,1.167673997,1,6,-0.16767399700000007
Julian Baumgartlinger,FSV Mainz 05,1.104103557,2,13,0.895896443
Julian Brandt,Bayer Leverkusen,4.079283208,9,30,4.920716792
Julian Brandt,Borussia Dortmund,0.111196691,0,2,-0.111196691
Julian Brandt,Germany,0.333916346,0,4,-0.333916346
Julian Chabot,FC Köln,0.23319172999999999,0,2,-0.23319172999999999
Julian Draxler,Germany,0.578128371,0,6,-0.578128371
Julian Draxler,Paris Saint-Germain,0.16243846,0,2,-0.16243846
Julian Draxler,Schalke 04,0.641050821,1,10,0.358949179
Julian Draxler,Wolfsburg,3.971996736,5,34,1.028003264
Julian Jeanvier,Auxerre,0.109150305,0,1,-0.109150305
Julian Jeanvier,Guinea,0.439218428,0,4,-0.439218428
Julian Korb,Borussia Mönchengladbach,0.603473766,1,5,0.396526234
Julian Palmieri,Bastia,1.366174964,2,17,0.633825036
Julian Ryerson,Borussia Dortmund,0.25773972,1,2,0.74226028
Julian Schieber,Borussia Dortmund,0.052650813,0,1,-0.052650813
Julian Schieber,Hertha Berlin,0.073868639,0,2,-0.073868639
