distance,angle,goal,body_part_Head,body_part_Left Foot,body_part_Right Foot,shot_type_Open Play,shot_type_Free Kick,shot_type_Penalty,body_part_Other,shot_type_Corner,shot_type_Kick Off
12.459534501738013,0.0526072628739257,0,0,0,1,1,0,0,0,0,0
33.46117152760794,0.0741616687932313,0,0,0,1,1,0,0,0,0,0
21.8524598157736,0.0603974610413746,0,0,1,0,1,0,0,0,0,0
27.69729228643118,0.064903586725967,0,0,1,0,1,0,0,0,0,0
30.157254516948324,0.0572761699672731,0,0,0,1,1,0,0,0,0,0
18.55640051303054,0.0635943991681183,0,0,0,1,1,0,0,0,0,0
28.54119829299394,0.0715563042540265,0,0,0,1,0,1,0,0,0,0
26.44333564435471,0.0558896089400924,0,0,0,1,1,0,0,0,0,0
17.328012003689288,0.0625143781304179,0,0,1,0,1,0,0,0,0,0
15.469001260585634,0.0590130503231264,0,0,1,0,1,0,0,0,0,0
13.495184326269875,0.0595829676189771,0,0,0,1,1,0,0,0,0,0
9.442986815621415,0.0568683039567728,0,0,1,0,1,0,0,0,0,0
12.044085685513869,0.0536403188911559,0,0,0,1,1,0,0,0,0,0
16.3294213002176,0.0633725311731577,1,0,1,0,1,0,0,0,0,0
16.196604582442585,0.0548816884900312,0,0,0,1,1,0,0,0,0,0
26.64301034042512,0.0507407368841726,0,0,1,0,0,1,0,0,0,0
22.051077071199945,0.0646950524221154,0,0,0,1,1,0,0,0,0,0
22.380571931923456,0.067142617641412,0,0,0,1,1,0,0,0,0,0
16.84428686528462,0.0628280542784593,0,0,0,1,1,0,0,0,0,0
7.992496481075233,0.054330519672261,0,0,1,0,1,0,0,0,0,0
10.0,0.0595072686449786,0,1,0,0,1,0,0,0,0,0
19.0,0.0649882433597175,1,0,0,1,1,0,0,0,0,0
16.387800340497197,0.0632937213419461,0,0,0,1,1,0,0,0,0,0
20.23561217260303,0.0652332348378912,1,0,0,1,1,0,0,0,0,0
16.82408987137195,0.0571554291234697,0,0,0,1,1,0,0,0,0,0
7.0,0.0575556702398441,0,1,0,0,1,0,0,0,0,0
12.0,0.0595915442744847,1,0,0,1,0,0,1,0,0,0
23.413671220037244,0.0650508552892169,0,0,0,1,1,0,0,0,0,0
13.69707998078422,0.0585469037596289,0,1,0,0,1,0,0,0,0,0
19.02761151589973,0.0551377424601067,0,0,0,1,1,0,0,0,0,0
1.8601075237738285,0.0551302630754285,0,1,0,0,1,0,0,0,0,0
34.18669331772232,0.0610663077162221,0,0,0,1,0,1,0,0,0,0
19.99199839935968,0.0595820781918787,0,0,0,1,1,0,0,0,0,0
23.759840066801797,0.060252236607814,0,0,0,1,1,0,0,0,0,0
5.544366510251643,0.0575293876578591,0,1,0,0,1,0,0,0,0,0
17.275416058665567,0.063672575376132,0,0,1,0,1,0,0,0,0,0
14.073023839957074,0.0595588513070665,0,1,0,0,1,0,0,0,0,0
7.10211236182588,0.0559430104845262,0,1,0,0,1,0,0,0,0,0
31.610124960208555,0.0552424837677484,0,0,0,1,1,0,0,0,0,0
36.636593728129256,0.0753502260646941,0,0,1,0,1,0,0,0,0,0
13.014607178090316,0.060327871836245,0,0,1,0,1,0,0,0,0,0
7.749193506423754,0.056960227920519,0,1,0,0,1,0,0,0,0,0
13.018832512940625,0.0613957460711313,0,0,1,0,1,0,0,0,0,0
6.152235366108804,0.0574506353331768,0,0,0,0,1,0,0,1,0,0
5.458937625582477,0.0566795572270268,0,1,0,0,1,0,0,0,0,0
10.51189802081432,0.0593592446172789,0,1,0,0,1,0,0,0,0,0
14.418391033676402,0.061453238583737,0,0,0,1,1,0,0,0,0,0
30.88122406900348,0.0721116826447469,0,0,1,0,1,0,0,0,0,0
16.072958657322555,0.0631119003233818,0,0,1,0,1,0,0,0,0,0
21.622673285234644,0.0627343449435171,0,0,0,1,1,0,0,0,0,0
15.88238017426859,0.0614526806445403,0,0,1,0,1,0,0,0,0,0
32.54796460610094,0.0627917030542406,0,0,0,1,0,1,0,0,0,0
14.698639392814565,0.0624402265420548,0,0,0,1,1,0,0,0,0,0
26.382190962844607,0.0681256508109549,0,0,1,0,1,0,0,0,0,0
25.50960603380617,0.0660273138245,0,0,0,1,0,1,0,0,0,0
29.698653168115214,0.0718508516152492,0,0,1,0,1,0,0,0,0,0
7.002856560004639,0.0576195879907731,0,1,0,0,1,0,0,0,0,0
12.081390648431167,0.0578908627344887,0,1,0,0,1,0,0,0,0,0
9.303762679690411,0.0567590754521954,0,1,0,0,1,0,0,0,0,0
